Customer ID,Age,Gender,Location,Income,Products Purchased/Interested In
624,76,Female,Rural,40634,Investment Products
625,74,Female,Suburban,55837,Savings Account
626,24,Female,Urban,59301,Savings Account
627,30,Female,Rural,52499,Credit Card
628,29,Female,Urban,61198,Mortgage
629,45,Female,Urban,63572,Mortgage
630,70,Female,Suburban,41908,Investment Products
631,35,Female,Rural,63384,Investment Products
632,36,Male,Suburban,59876,Investment Products
633,33,Male,Suburban,74418,Mortgage
634,22,Male,Suburban,52073,Investment Products
635,34,Female,Rural,63951,Investment Products
636,77,Male,Urban,36608,Investment Products
637,57,Female,Urban,24181,Investment Products
638,26,Female,Suburban,53897,Mortgage
639,29,Female,Rural,53884,Savings Account
640,59,Female,Suburban,36503,Credit Card
641,60,Male,Suburban,10059,Credit Card
642,80,Male,Rural,98115,Credit Card
643,30,Male,Urban,62401,Savings Account
644,79,Female,Suburban,57545,Mortgage
645,54,Female,Urban,81050,Investment Products
646,40,Male,Rural,20689,Credit Card
647,76,Male,Rural,57289,Savings Account
648,39,Male,Rural,49689,Investment Products
649,78,Female,Urban,73971,Mortgage
650,61,Male,Urban,41643,Investment Products
651,78,Male,Suburban,16096,Savings Account
652,80,Female,Urban,66421,Investment Products
653,27,Female,Suburban,14526,Credit Card
654,74,Male,Suburban,28810,Credit Card
655,77,Female,Suburban,64569,Mortgage
656,30,Male,Suburban,73183,Mortgage
657,35,Female,Rural,55631,Savings Account
658,41,Female,Rural,42109,Credit Card
659,70,Female,Suburban,10292,Investment Products
660,73,Male,Suburban,41153,Credit Card
661,33,Male,Suburban,31208,Mortgage
662,21,Female,Urban,43593,Credit Card
663,49,Male,Urban,31553,Mortgage
664,76,Male,Urban,39404,Credit Card
665,79,Male,Urban,83269,Investment Products
666,65,Female,Rural,-529,Mortgage
667,79,Male,Urban,4619,Mortgage
668,29,Female,Urban,60433,Savings Account
669,50,Male,Urban,42405,Investment Products
670,60,Male,Rural,28545,Credit Card
671,33,Female,Urban,24018,Savings Account
672,43,Male,Suburban,53594,Credit Card
673,33,Female,Rural,55358,Investment Products
674,19,Female,Rural,65403,Credit Card
675,47,Female,Rural,76390,Savings Account
676,34,Female,Rural,41482,Credit Card
677,47,Female,Suburban,51864,Mortgage
678,74,Male,Urban,47982,Savings Account
679,54,Male,Suburban,48944,Credit Card
680,47,Female,Urban,45158,Credit Card
681,18,Female,Suburban,25282,Investment Products
682,79,Female,Urban,54376,Savings Account
683,73,Female,Suburban,54948,Credit Card
684,57,Male,Urban,51822,Savings Account
685,40,Male,Suburban,68712,Mortgage
686,20,Female,Rural,63284,Credit Card
687,55,Female,Rural,14023,Savings Account
688,66,Male,Suburban,30449,Savings Account
689,80,Female,Suburban,70137,Investment Products
690,37,Male,Rural,41174,Credit Card
691,25,Female,Urban,55261,Mortgage
692,32,Male,Suburban,44123,Credit Card
693,52,Female,Urban,74797,Mortgage
694,48,Male,Suburban,53060,Investment Products
695,21,Male,Urban,51838,Mortgage
696,28,Male,Rural,20107,Savings Account
697,74,Female,Suburban,17151,Mortgage
698,62,Female,Suburban,42150,Investment Products
699,40,Female,Urban,68761,Investment Products
700,65,Female,Suburban,34489,Investment Products
701,60,Female,Rural,78612,Investment Products
702,72,Female,Suburban,38053,Savings Account
703,64,Male,Urban,58307,Mortgage
704,41,Male,Rural,40066,Savings Account
705,66,Female,Suburban,59103,Savings Account
706,27,Male,Suburban,77938,Investment Products
707,51,Male,Rural,69206,Mortgage
708,67,Male,Suburban,83389,Mortgage
709,44,Male,Suburban,35498,Mortgage
710,26,Female,Urban,27286,Mortgage
711,47,Male,Urban,25337,Investment Products
712,46,Male,Rural,45457,Investment Products
713,51,Male,Suburban,24290,Savings Account
714,67,Female,Suburban,31363,Savings Account
715,58,Female,Rural,34786,Savings Account
716,71,Female,Urban,114410,Investment Products
717,72,Male,Rural,54418,Savings Account
718,62,Female,Urban,48741,Credit Card
719,78,Female,Urban,37402,Credit Card
720,36,Male,Rural,28535,Mortgage
721,32,Male,Rural,50021,Credit Card
722,20,Male,Urban,29645,Mortgage
723,58,Male,Suburban,18513,Credit Card
724,28,Female,Rural,17291,Savings Account
725,43,Male,Urban,84086,Investment Products
726,24,Female,Suburban,36764,Investment Products
727,46,Male,Urban,16801,Savings Account
728,71,Female,Rural,43332,Credit Card
729,46,Male,Rural,63555,Credit Card
730,34,Female,Urban,49790,Investment Products
731,57,Male,Urban,27353,Investment Products
732,39,Male,Suburban,48191,Investment Products
733,40,Male,Rural,38241,Savings Account
734,79,Male,Urban,70552,Investment Products
735,74,Male,Rural,79243,Investment Products
736,36,Female,Rural,54904,Credit Card
737,18,Female,Suburban,12862,Credit Card
738,26,Female,Rural,45849,Investment Products
739,67,Male,Suburban,51849,Savings Account
740,20,Male,Rural,39131,Mortgage
741,77,Male,Urban,39968,Credit Card
742,72,Female,Rural,57716,Investment Products
743,27,Male,Urban,61777,Mortgage
744,53,Male,Suburban,73172,Credit Card
745,31,Male,Rural,35049,Savings Account
746,60,Male,Rural,45130,Investment Products
747,76,Female,Suburban,47378,Savings Account
748,46,Female,Suburban,55335,Credit Card
749,62,Male,Urban,60519,Investment Products
750,39,Male,Urban,52242,Credit Card
751,18,Male,Rural,39334,Savings Account
752,37,Male,Rural,66815,Credit Card
753,26,Male,Urban,70977,Credit Card
754,52,Male,Suburban,82299,Mortgage
755,76,Female,Urban,68636,Investment Products
756,42,Male,Suburban,4575,Investment Products
757,69,Male,Rural,35235,Credit Card
758,28,Female,Urban,50946,Credit Card
759,70,Female,Rural,53713,Savings Account
760,63,Male,Urban,23883,Investment Products
761,30,Male,Rural,35871,Investment Products
762,23,Female,Urban,46416,Mortgage
763,54,Female,Suburban,60077,Investment Products
764,59,Female,Urban,37473,Savings Account
765,70,Male,Suburban,49434,Mortgage
766,26,Female,Rural,35690,Investment Products
767,20,Male,Urban,59756,Investment Products
768,73,Female,Suburban,48313,Investment Products
769,68,Male,Suburban,85475,Savings Account
770,42,Female,Suburban,41132,Savings Account
771,59,Female,Rural,28358,Mortgage
772,60,Male,Suburban,39745,Investment Products
773,44,Female,Urban,41079,Credit Card
774,36,Male,Rural,87800,Mortgage
775,55,Male,Suburban,76747,Savings Account
776,60,Male,Suburban,56079,Credit Card
777,80,Female,Urban,47742,Mortgage
778,33,Male,Suburban,5770,Credit Card
779,35,Female,Rural,34680,Investment Products
780,58,Female,Urban,50243,Savings Account
781,33,Female,Rural,38892,Savings Account
782,67,Female,Urban,87110,Mortgage
783,66,Male,Rural,68359,Savings Account
784,18,Female,Rural,54704,Mortgage
785,59,Male,Rural,67169,Savings Account
786,50,Female,Urban,26496,Savings Account
787,64,Male,Rural,82484,Investment Products
788,73,Male,Suburban,95541,Mortgage
789,40,Male,Suburban,46390,Savings Account
790,53,Male,Rural,61181,Mortgage
791,32,Male,Rural,46014,Credit Card
792,79,Male,Urban,39092,Investment Products
793,50,Female,Suburban,61519,Credit Card
794,50,Female,Suburban,73304,Savings Account
795,31,Female,Suburban,83744,Savings Account
796,76,Male,Rural,87589,Credit Card
797,39,Male,Suburban,26153,Credit Card
798,40,Female,Urban,43089,Mortgage
799,28,Male,Urban,48147,Mortgage
800,39,Male,Rural,50596,Savings Account
801,73,Male,Rural,5318,Credit Card
802,37,Female,Suburban,49743,Investment Products
803,19,Male,Rural,85619,Investment Products
804,59,Male,Urban,14603,Credit Card
805,53,Female,Urban,46684,Mortgage
806,34,Female,Urban,44074,Savings Account
807,26,Female,Suburban,57968,Credit Card
808,21,Male,Urban,44430,Investment Products
809,72,Female,Rural,34685,Credit Card
810,39,Female,Urban,61762,Savings Account
811,33,Male,Suburban,49462,Savings Account
812,42,Female,Suburban,74983,Mortgage
813,47,Female,Suburban,61938,Savings Account
814,41,Female,Rural,66107,Credit Card
815,18,Female,Urban,74501,Credit Card
816,62,Male,Rural,16690,Savings Account
817,18,Male,Suburban,64917,Credit Card
818,73,Female,Urban,53534,Savings Account
819,51,Female,Urban,29410,Credit Card
820,25,Female,Urban,43905,Mortgage
821,45,Female,Rural,33303,Investment Products
822,40,Male,Suburban,39037,Investment Products
823,44,Female,Rural,45449,Mortgage
824,39,Female,Suburban,42160,Investment Products
825,54,Female,Rural,85075,Mortgage
826,70,Male,Rural,40902,Credit Card
827,71,Female,Rural,45951,Savings Account
828,69,Female,Rural,34084,Investment Products
829,43,Female,Suburban,65100,Savings Account
830,45,Male,Rural,60966,Credit Card
831,27,Male,Urban,37919,Savings Account
832,75,Female,Urban,28515,Mortgage
833,72,Male,Rural,45320,Mortgage
834,66,Female,Suburban,35374,Credit Card
835,47,Male,Suburban,62062,Mortgage
836,44,Male,Urban,11818,Savings Account
837,27,Female,Rural,40710,Mortgage
838,66,Male,Rural,86254,Investment Products
839,47,Female,Rural,61454,Investment Products
840,70,Female,Rural,27385,Savings Account
841,61,Female,Suburban,45747,Investment Products
842,28,Female,Urban,68283,Investment Products
843,56,Male,Urban,70578,Savings Account
844,59,Male,Urban,31326,Savings Account
845,76,Male,Suburban,69371,Mortgage
846,40,Male,Urban,41063,Credit Card
847,34,Female,Suburban,23689,Credit Card
848,38,Male,Suburban,69329,Savings Account
849,55,Female,Suburban,47388,Savings Account
850,62,Female,Suburban,47180,Savings Account
851,45,Male,Suburban,44444,Mortgage
852,28,Female,Rural,53869,Savings Account
853,63,Female,Urban,55580,Investment Products
854,57,Female,Suburban,28345,Savings Account
855,63,Male,Urban,37655,Savings Account
856,62,Female,Urban,31874,Credit Card
857,59,Female,Suburban,82498,Credit Card
858,47,Male,Rural,33522,Credit Card
859,77,Male,Urban,63148,Savings Account
860,79,Female,Urban,76678,Savings Account
861,23,Male,Rural,35207,Credit Card
862,20,Male,Rural,50707,Investment Products
863,66,Male,Urban,30838,Mortgage
864,36,Male,Rural,47837,Mortgage
865,54,Female,Suburban,39492,Mortgage
866,56,Male,Urban,66799,Savings Account
867,49,Female,Rural,37593,Investment Products
868,66,Male,Suburban,47294,Mortgage
869,73,Male,Rural,87157,Mortgage
870,79,Female,Urban,30037,Savings Account
871,26,Female,Urban,76413,Savings Account
872,40,Female,Urban,49747,Investment Products
873,56,Male,Suburban,61139,Mortgage
874,37,Female,Urban,47459,Savings Account
875,76,Male,Rural,59760,Investment Products
876,41,Female,Suburban,61148,Mortgage
877,23,Female,Urban,40904,Savings Account
878,80,Male,Suburban,37854,Credit Card
879,46,Male,Rural,28651,Mortgage
880,73,Female,Urban,39953,Mortgage
881,51,Male,Suburban,40285,Investment Products
882,19,Male,Rural,48161,Credit Card
883,76,Female,Urban,30752,Mortgage
884,21,Male,Rural,49929,Investment Products
885,67,Female,Suburban,48482,Savings Account
886,38,Female,Rural,51866,Savings Account
887,32,Female,Urban,74562,Investment Products
888,24,Male,Suburban,49642,Savings Account
889,61,Male,Suburban,40559,Savings Account
890,71,Male,Rural,54428,Credit Card
891,61,Male,Suburban,78937,Mortgage
892,78,Male,Rural,58612,Savings Account
893,45,Male,Suburban,71354,Investment Products
894,36,Female,Urban,17518,Mortgage
895,47,Female,Urban,26254,Mortgage
896,67,Male,Urban,27873,Mortgage
897,19,Female,Urban,73786,Savings Account
898,29,Female,Suburban,23180,Credit Card
899,47,Male,Urban,65015,Mortgage
900,72,Female,Suburban,54289,Credit Card
901,63,Female,Suburban,56337,Mortgage
902,73,Male,Suburban,75045,Mortgage
903,29,Female,Suburban,69288,Credit Card
904,46,Female,Rural,92607,Mortgage
905,45,Male,Urban,34735,Investment Products
906,73,Female,Rural,85911,Investment Products
907,40,Female,Rural,43027,Investment Products
908,44,Female,Suburban,42281,Savings Account
909,71,Male,Urban,55650,Credit Card
910,53,Male,Rural,28190,Mortgage
911,64,Male,Suburban,54959,Savings Account
912,40,Female,Urban,43980,Investment Products
913,42,Female,Rural,58972,Credit Card
914,42,Female,Urban,69103,Credit Card
915,31,Female,Suburban,79136,Credit Card
916,56,Male,Urban,37040,Mortgage
917,25,Male,Urban,42572,Savings Account
918,31,Male,Rural,70336,Investment Products
919,32,Male,Urban,74018,Investment Products
920,45,Male,Rural,71601,Investment Products
921,25,Female,Rural,42117,Savings Account
922,39,Female,Urban,47960,Credit Card
923,70,Female,Rural,2537,Savings Account
924,25,Male,Urban,42951,Mortgage
925,42,Male,Urban,28576,Mortgage
926,65,Female,Rural,61107,Mortgage
927,39,Female,Suburban,15818,Mortgage
928,76,Female,Suburban,36256,Investment Products
929,43,Female,Urban,51247,Savings Account
930,79,Female,Urban,50816,Investment Products
931,69,Female,Rural,58737,Investment Products
932,55,Male,Rural,31051,Savings Account
933,66,Female,Rural,76002,Investment Products
934,27,Female,Suburban,73175,Investment Products
935,76,Male,Suburban,59977,Savings Account
936,70,Male,Urban,54562,Investment Products
937,25,Female,Rural,37796,Credit Card
938,19,Female,Rural,13515,Investment Products
939,61,Male,Suburban,49117,Investment Products
940,75,Male,Rural,98963,Credit Card
941,21,Male,Urban,68660,Savings Account
942,57,Male,Suburban,46936,Savings Account
943,49,Male,Rural,50861,Credit Card
944,38,Female,Rural,78261,Credit Card
945,39,Male,Rural,72635,Credit Card
946,34,Female,Urban,32322,Credit Card
947,30,Male,Rural,40717,Mortgage
948,77,Male,Suburban,66803,Credit Card
949,39,Male,Suburban,47278,Mortgage
950,24,Male,Suburban,65102,Mortgage
951,73,Male,Rural,69899,Investment Products
952,27,Male,Rural,18751,Mortgage
953,56,Female,Suburban,43279,Credit Card
954,28,Female,Urban,55165,Mortgage
955,66,Female,Urban,62045,Mortgage
956,48,Female,Urban,53568,Credit Card
957,42,Female,Rural,64538,Savings Account
958,59,Male,Urban,70977,Mortgage
959,68,Female,Urban,42757,Credit Card
960,26,Male,Urban,63488,Investment Products
961,65,Female,Suburban,40426,Investment Products
962,57,Female,Urban,45330,Savings Account
963,76,Female,Rural,58142,Mortgage
964,19,Female,Rural,55678,Credit Card
965,29,Female,Rural,65476,Savings Account
966,69,Male,Rural,58268,Mortgage
967,78,Male,Urban,47359,Investment Products
968,45,Female,Suburban,71651,Savings Account
969,58,Female,Rural,33649,Investment Products
970,55,Male,Suburban,78972,Savings Account
971,51,Female,Urban,71707,Savings Account
972,50,Male,Suburban,45283,Investment Products
973,31,Female,Urban,16821,Credit Card
974,22,Female,Urban,72357,Investment Products
975,53,Male,Rural,71419,Investment Products
976,67,Female,Suburban,42340,Mortgage
977,47,Male,Rural,46037,Savings Account
978,19,Female,Suburban,22023,Mortgage
979,80,Female,Suburban,48722,Savings Account
980,71,Female,Rural,47704,Savings Account
981,28,Female,Rural,42337,Savings Account
982,24,Male,Urban,32285,Investment Products
983,44,Male,Suburban,33406,Credit Card
984,59,Male,Rural,79061,Credit Card
985,77,Female,Urban,16976,Mortgage
986,48,Male,Suburban,-1308,Mortgage
987,70,Male,Suburban,27495,Credit Card
988,30,Male,Urban,56945,Credit Card
989,23,Female,Suburban,69561,Mortgage
990,41,Female,Urban,34170,Investment Products
991,72,Male,Urban,88955,Mortgage
992,50,Male,Suburban,57161,Credit Card
993,50,Male,Urban,52236,Savings Account
994,23,Male,Suburban,44390,Investment Products
995,52,Male,Suburban,59220,Mortgage
996,42,Male,Suburban,62047,Savings Account
997,43,Male,Rural,39328,Savings Account
998,25,Male,Rural,51084,Mortgage
999,35,Female,Suburban,14670,Savings Account
1000,42,Male,Suburban,48983,Savings Account
1,31,Male,Urban,72173,Mortgage
2,54,Female,Urban,28802,Credit Card
3,61,Female,Urban,75937,Investment Products
4,28,Male,Urban,65368,Mortgage
5,33,Male,Suburban,50070,Investment Products
6,60,Male,Urban,68251,Credit Card
7,54,Female,Suburban,29035,Credit Card
8,56,Male,Suburban,52762,Mortgage
9,48,Male,Urban,33729,Savings Account
10,61,Female,Urban,-4412,Investment Products
11,39,Male,Urban,89114,Savings Account
12,21,Male,Urban,3616,Investment Products
13,30,Male,Rural,36460,Credit Card
14,36,Female,Urban,70213,Mortgage
15,35,Female,Suburban,60870,Credit Card
16,48,Male,Suburban,32360,Savings Account
17,76,Female,Urban,45264,Mortgage
18,56,Male,Urban,48100,Savings Account
19,38,Female,Rural,26080,Savings Account
20,35,Male,Rural,35398,Credit Card
21,63,Female,Suburban,12671,Mortgage
22,67,Female,Urban,10603,Mortgage
23,50,Male,Suburban,22560,Savings Account
24,68,Male,Urban,33555,Mortgage
25,79,Male,Urban,70375,Investment Products
26,22,Male,Urban,48293,Credit Card
27,53,Female,Urban,45895,Credit Card
28,40,Male,Urban,66125,Credit Card
29,69,Female,Suburban,71419,Investment Products
30,21,Male,Rural,67559,Credit Card
31,57,Female,Rural,60030,Investment Products
32,70,Female,Urban,27749,Savings Account
33,45,Male,Urban,43561,Mortgage
